song_writer,song_name,lyrics,song_link
Hoagy Carmichael,The Old Music Master Lyrics,"
                    One night long ago by the light of the moon,
An old music master sat composing a tune,
His spirit was soaring and his heart full of joy,
When right out of nowhere stepped a little colored boy.
You gotta jump it, music master,
You gotta play that rhythm faster,
You're never gonna get it played
On the Happy Cat Hit Parade.
You better tell your friend Beethoven,
And Mister Reginald De Koven
They better do the same as you,
Or they're gonna be corny too.
Long about nineteen seventeen
Jazz'll come upon the scene,
Then about nineteen thirty-five
You'll begin to hear swing,
Boogie Woogie and Jive,
You gotta show that big broadcaster
That you're a solid music master,
And you'll achieve posterity,
That's a bit of advice from me.
The old music master simply sat there amazed,
As wide-eyed and open-mouthed he gazed and he gazed
How can you be certain little boy, tell me how?
Because I was born, my friend,
A hundred years from now.
He hit a chord that rocked the spinet
And disappeared into the infinite,
And up until the present day,
You can take it from me,
He's as right as can be,
Ev'rything has happened that-a-way.                ",https://www.lyricsfreak.com/h/hoagy+carmichael/ + /h/hoagy+carmichael/the+old+music+master_21214285.html
Hoagy Carmichael,The Whiffenpoof Song Lyrics,"
                    To the tables down at Mory's
To the place where Louie dwells
To the dear old Temple bar we love so well
Sing the Whiffenpoofs assembled with their glasses raised on high
And the magic of their singing casts it's spell

Yes, the magic of their singing of the songs we love so well
""Shall I Wasting"" and ""Mavourneen"" and the rest
We will serenade our Louie while life and voice shall last
Then we'll pass and be forgotten with the rest

We're poor little lambs who have lost our way
Baa, baa, baa
We're little black sheep who have gone astray
Baa, baa, baa

Gentleman songsters off on a spree
Doomed from here to eternity
Lord have mercy on such as we
Baa, baa, baa                ",https://www.lyricsfreak.com/h/hoagy+carmichael/ + /h/hoagy+carmichael/the+whiffenpoof+song_21216291.html
Hoagy Carmichael,Two Sleepy People Lyrics,"
                    Here we are
Out of cigarettes
Holding hands and yawning
Look how late it gets

Two sleepy people by dawn's early light
And too much in love to say goodnight

Here we are
In the cozy chair
Pickin' on a wishbone
From the frigid air

Two sleepy people with nothing to say
And too much in love to break away

Do you remember
The nights we used to linger in the hall?
Your father didn't like me at all

Do you remember
The reason why we married in the fall?
To rent this little nest and get a bit of rest

Well, here we are
Just about the same
Foggy little fella
Drowsy little dame

Two sleepy people by dawn's early light
And too much in love to say goodnight

Well, here we are
Just about the same
Foggy little fella
Drowsy little dame

Two sleepy people by dawn's early light
And too much in love to say goodnight                ",https://www.lyricsfreak.com/h/hoagy+carmichael/ + /h/hoagy+carmichael/two+sleepy+people_20330767.html
Oscar Hammerstein,A Puzzlement Lyrics,"
                    When I was a boy
World was better spot.
What was so was so, 
What was not was not.
Now I am a man; 
World have changed a lot.
Some things nearly so, 
Others nearly not.

There are times I almost think
I am not sure of what I absolutely know.
Very often find confusion
In conclusion I concluded long ago
In my head are many facts T
Hat, as a student, I have studied to procure, 
In my head are many facts... 
Of which I wish I was more certain I was sure! 

[Spoken:] Is a puzzlement
What to tell growing son
What for instance, shall I say to him of women?
Shall I educate him on the ancient lines?
Shall I tell the boy as far as he is able, 
To respect his wives and love his concubines?
Shall I tell him everyone is like the other, 
And the better of the two is really neither?
If I tell him this I think he won't believe it-
And I nearly think that I don't believe it either! 

When my father was a king
He was a king who knew exactly what he knew, 
And his brain was not a thing
Forever swinging to and fro and fro and to.
Shall I, then be like my father
And be willfully unmoveable and strong?
Or is it better to be right?... 
Or am I right when I believe I may be wrong?
Shall I join with other nations in alliance?
If allies are weak, am I not best alone?
If allies are strong with power to protect me, 
Might they not protect me out of all I own?
Is a danger to be trusting one another, 
One will seldom want to do what other wishes; 
Bul unless someday somebody trust somebody
There'll be nothing left on earth exceot fishes! 

There are times I almost think
Nobody sure of what he absolutely know.
Everybody find confusion
In conclusion he concluded long ago
And it puzzle me to learn
That tho' a man may be in doubt of what he know, 
Very quickly he will fight... 
He'll fight to prove that what he does not know is so! 
Oh-h-h-h-h-h Sometimes I think that people going mad! 
Ah-h-h-h-h-h! Sometimes I think that people not so bad! 
But no matter what I think I must go on living life.
As leader of my kingdom I must go forth, 
Be father to my children and husband to each wife
Excetera, excetera, and so forth.
If my Lord in Heaven Buddha, show the way! 
Everyday I try to live another day. If my Lord in Heaven Buddha, show the
Way! 
Everyday I do my best for one-more day! 

[Spoken] But... Is a puzzlement!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/a+puzzlement_20907430.html
Oscar Hammerstein,A Puzzlement (Reprise) Lyrics,"
                    (Prince)
There are times I almost think
They are not sure of what they absolutely know

(Louis)
I believe they are confused
About conclusions they concluded long ago

(Prince)
If my father and your mother are not sure of what they absolutely know, 
Can you tell me why they fight?

(Louis)
They fight to prove that what they do not know is so! 

(Prince)
Oh-hhhhh! 
Sometimes I think that people going mad

(Louis)
Ah-h-h-h-h-h! 
Sometimes I think that people [speaks]-not so bad.

(Prince)
But not matter what I think
I must go on living life.
And someday as a leader I must go forth, 
Be father to my children and husband to each wife
Excetera, excetera, and so forth.
If my Lord in Heaven Buddha, show the way, 
Everyday I try to live another day.
If my Lord in Heaven Buddha, show the way, 
Everyday I do my best for one-more day! 
But-

(Louis)                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/a+puzzlement+reprise_20974405.html
Oscar Hammerstein,All Er Nothin' Lyrics,"
                    You'll have to be a little more standoffish
When fellers offer you a buggy ride

I'll give an imitation of a crawfish
And dig myself a hole where I can hide

I heard how you was kicken' up some capers
When I was off in Kansas City, Mo.
I heard some things you couldn't print in papers
From fellers who been talkin' like they know! 

Foot! 
I only did the kind of things I orta, sorta
To you I was as faithful as can be, for me
Them stories 'bout the way I lost my bloomers-rumors! 
A lot of tempest in a pot o' tea! 

The whole don't sound very good to me.

Well, you see

I go and sow my last wild oat
I cut out all shenanigans
I save my money, don't gamble or drink
In the back room down at Flannigans! 
I give up lotsa other things
A gentleman never mentions
But before I give up any more
I wanna know your intentions! 

With me, it's all er nuthin'
Is it all or nuthin' with you?
It cain't be in between
It can't be now and then
No half and half romance will do! 

I'm a one woman man, home lovin' type
All complete with slippers and pipe
Take me like I am er leave me be! 
If you can't give me all, give me nuthin'
And nuthin's what you'll git from me

Not even somethin'

Nuthin's what you'll git from me! 

It cain't be in between

Nnn-mmm

It cain't be now and then

No half and half romance will do

Would you build me a house
All painted white
Cute and clean and purty and bright

Big enough fer two but not fer three! 

Suposin' that we should have a third one

He'd better look a lot like me

No spittin' image

He'd better look a lot like me! 

With you it's all er nuthin'
All fer you and nothin' fer me
But if a wife is wise, she's gotta realize
That men like you are wild and free

So I ain't gonna fuss, ain't gonna frown
Have your fun, go out on the town
Stay up late and don't come home til three! 
And go right off to sleep if you're sleepy
There's no use waitin' up fer me

Oh, Ado Annie! 

No use waitin' up fer me! 

Come back and kiss me                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/all+er+nothin_20907428.html
Oscar Hammerstein,Finale-Oh What A Beautiful Mornin' Lyrics,"
                    Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feeling
Everything's going my way
Oh what a beautiful day!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/finale+oh+what+a+beautiful+mornin_20907427.html
Oscar Hammerstein,Getting To Know You Lyrics,"
                    [Spoken] It's a very ancient saying,
But a true and honest thought,
That if you become a teacher,
By your pupils you'll be taught.

[Singing] As a teacher I've been learning --
You'll forgive me if I boast --
And I've now become an expert,
On the subject I like most.

[Spoken] Getting to know you.

[Singing] Getting to know you,
Getting to know all about you.
Getting to like you,
Getting to hope you'll like me.

Getting to know you,
Putting it my way,
But nicely,
You are precisely,
My cup of tea.

[Anna and the mothers]

Getting to know you,
Getting to know all about you.
Getting to like you,
Getting to hope you'll like me.

Getting to know you,
Putting it my way,
But nicely,
You are precisely,

[Anna]

My cup of tea.

[All]

Getting to know you,
Getting to feel free and easy
When I am with you,
Getting to know what to say

Haven't you noticed
Suddenly I'm bright and breezy?
Because of all the beauty and new
Things I'm learning about you
Day by day.

Getting to know you,
Getting to feel free and easy
When I am with you,
Getting to know what to say

Haven't you noticed
Suddenly I'm bright and breezy?
Because of all the beautiful and new
Things I'm learning about you
Day... By... Day.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/getting+to+know+you_20907426.html
Oscar Hammerstein,Happy Land Lyrics,"
                    ""There is a happy land, far, far away, 
Where saints in Glory stand, bright, bright as day.""
[Spoken] In the beginning God created the-heaven and the-earth.
Mis-on-ary                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/happy+land_20907425.html
Oscar Hammerstein,Hello Young Lovers Lyrics,"
                    When I think of Tom.
I think of a night,
When the earth smelled of summer
And the sky was streaked with white,
The soft mist of England
Was sleeping on a hill.

I remember this,
And I always will...
There are new lovers now
On the same silent hill,
Looking on the same blue sea.
And I know Tom and I are a part of them all--
And they're all a part of Tom and me.

Hello young lovers, whoever you are,
I hope your troubles are few.
All my good wishes go with you tonight,
I've been in love like you.

Be brave, young lovers, and follow your star,
Be brave and faithful and true,
Cling very close to each other tonight.
I've been in love like you.

I know how it feels to have wings on your heels,
And to fly down the street in a trance.
You fly down a street on the chance that you meet,
And you meet--not really by chance.

Don't cry young lovers, whatever you do,
Don't cry because I'm alone;
All of my memories are happy tonight,
I've had a love of my own.
I've had a love of my own, like yours-
I've had a love of my own.

Be brave, young lovers, and follow your star,
Be brave and faithful and true,
Cling very close to each other tonight.
I've been in love like you.

I know how it feels to have wings on your heels,
And to fly down the street in a trance.
You fly down a street on the chance that you meet,
And you meet--not really by chance.

Don't cry young lovers, whatever you do,
Don't cry because I'm alone;
All of my memories are happy tonight,
I've had a love of my own.
I've had a love of my own, like yours-
I've had a love of my own.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/hello+young+lovers_20907424.html
Oscar Hammerstein,Home Lyrics,"
                    Be it ever so humble,
There's no place like home.
A charm from the skies seems to hallow us there,
Which seek through the world,
Is ne'er met with elsewhere.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/home_20907423.html
Oscar Hammerstein,I Cain't Say No Lyrics,"
                    It ain't so much a question of knowin' what to do
I knowed what's right an' wrong since I've been ten
I've heard a lot of stories and I reckon they're true
About how girls are put upon by men
I know I musn't fall into the pit
But when I'm with a feller
I ferget!

I'm just a girl who cain't say no
I'm in a terrible fix
I always say 'come on, let's go'
Just when I oughta say 'nix'

When a person tries to kiss a girl
I know she oughta give his face a smack!
But as soon as someone kisses me
I somehow sorta want to kiss him back!

I'm just a fool when lights are low
I cain't be prissy an' quaint
I ain't the type that can faint
How can I be what I ain't
I cain't say no

Watcha gonna do when a feller gets flirty
And starts to talk purty
Whatcha gonna do?
Supposin that he says
Your lips are like cherries
Or roses or berries
Whatcha gonna do?

Supposin that he says
That yer sweeter than cream
And he's gotta have cream or die
Whatcha gonna do when he talks that way?
Spit in his eye?

I'm just a girl who cain't say no
Cain't seem to say it at all
I hate to disserpoint a beau
When he is payin' a call!

Fer a while I act refined and cool
A settin on the velveteen setee
Then I think of that ol' golden rule
And do fer him what he would do fer me

I cain't resist a Romeo
In a sombero and chaps
Soon as I sit on their laps
Somethin' inside of me snaps
I cain't say no!

I'm just a girl who cain't say no
Kissin's my favorite food
With or without the mistletoe
I'm in a holiday mood!

Other girls are coy and hard to catch
But other girls ain't havin' any fun
Every time I lose a wrastlin' match
I have a funny feeling that I won

Though I can feel the undertoe
I never make a complaint
'Till it's too late for restraint
Then when I want to I cain't
I cain't say no!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+caint+say+no_20907422.html
Oscar Hammerstein,I Have Dreamed Lyrics,"
                    I have dreamed that your arms are lovely, 
I have dreamed what a joy you'll be.
I have dreamed every word you whisper.
When you're close, 
Close to me.
How you look in the glow of evening
I have dreamed and enjoyed the view.

In these dreams I've loved you so
That by now I think I know
What it's like to be loved by you, 
I will love being loved by you.

[TUPTIM]

Alone and awake I've looked at the stars, 
The same that smile on you; 
And time and again I've thought all the things T
Hat you were thinking too.

I have dreamed that your arms are lovely, 
I have dreamed what a joy you'll be.
I have dreamed every word you whisper.
When you're close, 
Close to me.
How you look in the glow of evening
I have dreamed and enjoyed the view.

In these dreams I've loved you so
That by now I think I know.

[BOTH]

What it's like to be loved by you
I will love being loved by you.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+have+dreamed_20907421.html
Oscar Hammerstein,I Whistle A Happy Tune Lyrics,"
                    Whenever I feel afraid
I hold my head erect
And whistle a happy tune
So no one will suspect
I'm afraid

While shivering in my shoes
I strike a careless pose
And whistle a happy tune
And no one ever knows
I'm afraid

The result of this deception
Is very strange to tell
For when I fool the people
I fear I fool myself as well!

I whistle a happy tune
And ev'ry single time
The happiness in the tune
Convinces me that I'm not afraid

Make believe you're brave
And the trick will take you far.
You may be as brave
As you make believe you are

You may be as brave
As you make believe you are

[Louis]

While shivering in my shoes
I strike a careless pose
And whistle a happy tune
And no one ever knows,
I'm afraid

[Louis and anna]

The result of this deception
Is very strange to tell
For when I fool the people
I fear I fool myself as well!

I whistle a happy tune
And ev'ry single time
The happiness in the tune
Convinces me that I'm not afraid

Make believe you're brave
And the trick will take you far
You may be as brave
As you make believe you are...                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+whistle+a+happy+tune_20907444.html
Oscar Hammerstein,I Whistle A Happy Tune (Reprise) Lyrics,"
                    Whenever I feel afraid
I hold my head erect
And whistle a happy tune
So no one will suspect
I'm afraid.

While shivering in my shoes
I strike a careless pose
And whistle a happy tune
And no one ever knows
I'm afraid.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+whistle+a+happy+tune+reprise_20907443.html
Oscar Hammerstein,If I Loved You Lyrics,"
                    Julie*But*
somehow I can see Just
exactly how I'd be- If

I loved you Time
and time again I would try to say All
I'd want you to know If
I loved you Words
wouldn't come in an easy way Round
in circles I'd go Longin'
to tell you But
afraid and shy I'd
let my golden chances pass me by Soon
you'd leave me Off
you would go in the mist of day Never
never, to know how I loved you If
I loved you Billy

*Well*
anyway, you, mean you don't love me That's.
what you said isn't, it Julie?

*Yes*
I! 
can smell 'em can, you ah, The
blossoms The. wind brings them down Billy

*There*
ain't much wind tonight Hardly... any You.
can't hear a sound not, the turn of a leaf Nor
the fall of a wave hittin' the sand The
tide's creepin up on the beach like a thief Afraid
to be caught stealin the land On
a night like this I start to wonder What
life is all about Julie

*And*
I always say two heads are better than one to Figure
it out Billy

*I*
don't need you and, don't need anybody helpin' me Well
I, got it figured out for myself We're
not important What. are we A?
couple of specks o' nuthin' Look
up there There's... 
a hell of a lotta stars in the sky And
the sky's so big the sea looks small And
two little people you, and I We
don't count at all You're
a funny kid you, know I?
don't remember meetin' a girl like you Hey.
you're, trying to get me to marry you Julie?

*No*
Billy! 

*Then*
what's puttin into my head baby You're?
different all right I, know what it is You... 
have doped me with that little kid's face right, You've?
adjusted me I'd
wonder what it'd be like Julie... 

*What*
Billy?

*Nothin*
No
I, know what it'd be like It'd
be awful I! can just see myself- Kinda

scrawny and pale Pickin
at my food And
love sick like any other guy I'd
throw away my sweater and dress up like a dude In
a dicky and a collar and a tie If
I loved you Julie

*But*
you don't Billy

*No*
I, don't But! 
somehow I can see Just
exactly how I'd be If
I loved you Time
and time again I would try to say All
I'd want you to know If
I loved you Words
wouldn't come in an easy way Round
in circles I'd go Longin
to tell you But
afraid and shy I'd
let my golden chances pass me by Soon
you'd leave me Off
you'd go in the mist of day Never
never, to know How
I loved you If
I loved you Aha

I'm... not the kind of fella to marry anybody No! 
even, if a girl was foolish enough to want me to I
wouldn't Julie! 

*Don't*
worry about it Billy, Billy

*Who's*
worried Julie?

*You're*
right about there bein' no wind The
blossoms are comin down by themselves Just
they're in time to I reckon                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/if+i+loved+you_20907442.html
Oscar Hammerstein,If I Loved You (Reprise) Lyrics,"
                    Billy*Julie*
Julie! Longing! 
to tell you But
afraid and shy I
let my golden chances Pass
me by Now

I've lost Soon
I will go in the mist of day And
you never will know How
I loved you How
I loved you                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/if+i+loved+you+reprise_20974406.html
Oscar Hammerstein,Indian Love Call Lyrics,"
                    I am calling you
I will answer too
That means I offer my love to you
If you refuse it I will be blue
And waiting all alone
But if when you hear my love call ringing clear
And I hear your love call echoing so near
Then I know our love will come true
You'll belong to me
I'll belong to you
When I will call our love will come true
You'll belong to me
I'll belong to you                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/indian+love+call_20947016.html
Oscar Hammerstein,Kansas City Lyrics,"
                    I got to Kansas City on a Firday
By Saturday I learned a thing or two
Cuz up to then I didn't have an idy
Of whut the modern world was comin' to!

I counted twenty gas buggies goin' by their sels
Almost every time I took a walk
Then I put my ear to a bell telephone
And a strange woman started in to talk

To you?

What next?

Yeah what?

What next?
Gather round!

Everythin's up to date in Kansas City
They've gone about as fur as they can go
They went and built a skyscraper seven stories high
About as high as a buildin' oughta grow
Everythin's like a dream in Kansas City
It's better than a magic lantren show
You can turn the radiator on
Whenever you want some heat
With every kind of comfort
Every house is all complete
You can walk to privies in the rain
And never wet your feet!
They've gone about as fur as they can go

Yes sir!
They've gone about as fur as they can go

Everythin's up to date in Kansas City
They've gone about as fur as they can go
They've got a big theyater they call a burleeque
For fifty cents you can see a dandy show

Gals?

One of the gals was fat and pink and pretty
As round above as she was round below
I could swear that she was padded
From her shoulder to her heel
But latter in the second act
When she began to peel
She proved that everyhin' she had was absolutely real!
She went about as fur as she can go

Yes sir!
She went about as fur as she can go!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/kansas+city_20907440.html
Oscar Hammerstein,Let People Say We're In Love Lyrics,"
                    Who keers what happens now

Just keep your hand in mine
Your hand feels so grand in mine

Let people say we're in love! 

Starlight looks swell on us
Let the stars beam from above
Who keers if they tell on us! 
Let people say we're in love!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/let+people+say+were+in+love_20907439.html
Oscar Hammerstein,Many A New Day Lyrics,"
                    Why should a woman who is healthy and strong
Blubber like a baby cause her man's gone away
A weepin' and a whalin' that he's done her wrong
That's one thing you'll never hear me say!
Never gonna think that the man I lose
Is the only man among men!
I'll snap my fingers to show I don't care
I'll buy me a brand new dress to wear
I'll scrub my neck
And I'll brush my hair
And start all over again

Many a new face will please my eye
Many a new love will find me
Never have I once looked back to sigh
Over the romance behind me
Many a new day will dawn before I do

Many a like lad may kiss and fly
A kiss gone is bygone
Never have I asked an August sky
'Where has last July gone? '
Never have I wondered through the rye
Wondering where has some guy gone
Many a new day will dawn before I do

Many a new face will please my eye
Many a new love will find me
Never have I once looked back to sigh
Over the romance behind me
Many a new day will dawn before I do!

Never have I chased the honeybee
Who carelessly conjoled me
Somebody just as sweet as he
Cheered me and consoled me
Never have I wept into my tea
Over the deal someone doled me

Many a new day will dawn

Many a red sun will set
Many a blue moon will shine
Before I do!

Many a new face will please my eye
Many a new love will find me
Never have I once looked back to sigh
Over the romance behind me
Many a new day will dawn before I do!

Never have I chased the honeybee
Who carelessly conjoled me
Somebody just as sweet as he
Cheered me and consoled me
Many a new day will dawn

Many a red sun will set
Many a blue moon will shine
Before I do                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/many+a+new+day_20907438.html
Oscar Hammerstein,My Lord And Master Lyrics,"
                    [Spoken] The King is pleased! 
He is pleased with me! 
My Lord and Master
Declares he's pleased with me-

What does he mean?
What does he know of me
This lord and master?
When he has looked at me what has he seen?
Something young
Soft and slim, 
Painted cheek, 
Tap'ring limb, 
Smiling lips
All for him, 
Eyes that shine
Just for him-
So he thinks... 

Just for him! 
Though the man may be
My Lord and Master, 
Though he may study me
As hard as he can, 
The smile beneath my smile
He'll never see
He'll never know I love another man
He'll never know, I love another man.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/my+lord+and+master_20907437.html
Oscar Hammerstein,Oh What A Beautiful Mornin' Lyrics,"
                    There's a bright golden haze on the meadow
There's a bright golden haze on the meadow
The corn is as high as an elaphant's eye
And it looks like it's climbing clear up to the sky

Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feelin'
Everything's going my way

All the cattle are standing like statues
All the cattle are standing like statues
They don't turn their heads as they see me ride by
But a little brown maverick is winkin' her eye

Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feeling
Everything's going my way

All the sounds of the earth are like music
All the sounds of the earth are like music
The breeze is so busy it don't miss a tree
And an old weepin' willer is laughin' at me! 

Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feeling
Everything's going my way
Oh what a beautiful day                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/oh+what+a+beautiful+mornin_20907436.html
Oscar Hammerstein,Oklahoma Lyrics,"
                    They couldn't pick a better time to start in life!
It ain't too early and it ain't too late
Startub as a farner wutg a brand new wife
Soon be liv-in in a brand new state!

Brand new state
Gonna treat you great

Gonna give you barley, carrots and per taters
Pasture for the cattle
Spinach and ter-may-ters
Flowers on the prairie where the june bugs zoom
Plen'y of ao air and plen'y of room
Plenty of room to swing a rope
Plen'y of heart and plen'y of hope

Oklahoma where the wind comes sweeping down the plain
Where the wav-in wheat can sure smell sweet
When the wind comes right behind the rain
Oklahoma ev'ry night my honey lamb and I
Sit alone and talk and watch a hawk
Makin lazy circles in the sky

We know we belong to the land
And the land we belong to is grand
And when we say
Yeow!  A-YIP-I-O-EE-AY
Were only say-in ""you're doing fine Oklahoma,
Oklahoma OK""

Oklahoma where the wind comes sweeping down the plain, Oklahoma
Where the wav-in wheat can sure smell sweet
When the wind comes right behind the rain
Oklahoma ev'ry night my honey lamb and I, Every night
We sit alone and talk and watch a hawk
Makin lazy circles in the sky

We know we belong to the land
And the land we belong to is grand
Yippi-i
Yippi-i
Yippi-i
Yippi-i
Yippi-i
Yippi-i

And when we say
Yeow!  A-YIP-I-O-EE-AY
Were only say-in ""you're doing fine Oklahoma
Oklahoma your OK""

Okla-homa
Okla-homa
Okla-homa
Okla-homa
Okla-homa
Okla-

We know we belong to the land
And the land we belong to is grand
And when we say
Yeow!  A-YIP-I-O-EE-AY
Were only say-in ""you're doing fine Oklahoma,
Oklahoma""

O-k-L-A-H-O-M-A
Oklahoma!
Yeow!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/oklahoma_20947017.html
Oscar Hammerstein,Out Of My Dreams Lyrics,"
                    Out of your dreams
And into his arms
You long to fly

You don't need egyptian smelling salts to tell you why
Out of your dreams and into the hush
Of falling shadows
When the mist is low
And stars are breaking through
Then out of your dreams you'll go
Into a dream come true

Make up your mind, make up your mind laurie
Laurie dear
Make up your own, make up your own story, laurie dear

Old pharaoh's daughter won't tell you, what do do
But your heart, whatever it tells you will be true

Out of my dreams and into his arms I long to fly
I will come as evening comes into a waiting sky
Then out of my dreams and into the hush
Of falling shadows
When the mist is low
And starts are breaking through

Then out of my dreams I'll go
Into a dream with you                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/out+of+my+dreams_20907456.html
Oscar Hammerstein,People Will Say We're In Love Lyrics,"
                    Why do they think up stories that link my name with yours?
Why do the neighbors gossip all day behind their doors?
I know a way to prove what they say is quite untrue
Here is the gist
A practical list of don'ts fer you

Don't throw bouquets at me
Don't please my folks too much
Don't laugh at my jokes too much
People will say we're in love

Laughs at your jokes-

Don't sigh and gaze at me
Your sighs are so like mine
Your eyes musn't glow like mine
People will say we're in love!

Don't start collecting things
Give me my rose and my glove
Sweetheart, they're suspecting things
People will say we're in love!

Some people claim that you're to blame as much as I
Why do you take the trouble to bake my favorite pie?
Grantin' your wish, I carved our initals on that tree
Just keep a slice of all the advice you give so free

Don't praise my charm too much
Don't look so vain with me
Don't stand in the rain with me
People will say we're in love

Don't take my arm too much
Don't keep your hand in mine
Your hand feels so grand in mine
People will say we're in love!

Don't dance all night with me
'Til the stars fade from above
They'll see it's all right with me
People will say we're in love                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/people+will+say+were+in+love_20907455.html
Oscar Hammerstein,Poor Jud Is Daid Lyrics,"
                    Poor Jud is daid
Poor Jud Fry is daid
All gather round his coffin now and cry
He had a heart of gold
And he wasn't very old
Oh why did such a fella have to die

Poor Jud is daid
Poor Jud Fry is daid
He's looking oh so peaceful and serene

And serene!

He's all laid down to rest
With his hands across his chest
His fingernails have never looked so clean

And then the preacher'd get up and he'd say: ""Folks, we are gathered
Here to mourn and growl our brother Jud Fry, who hung himself up
By a rope in a smokehouse, and then we have been weepin' and
Wailin' within some of the women. "" And then he'd say: ""Jud was the
Most misunderstood man in the territory. People used to think he was
A mean, ugly fella and they called him a dirty skunk and a northern
Pig stealer.

But the folks that really knowed 'I'm
Knowed that neath those dirty shirts he always wore
There beated a heart as big as all outdoors

As big as all outdoors

Jud Fry loved his fellow man

He loved his fellow man

He loved the birds of the forest
And the bees of the field
He loved the mice and the vermin in the barn
And he treated the rats like equals, which he knew was right!
And he loved the little children
He loved everybody and everything in the world
Only he never let on, so nobody ever noticed

Poor Jud is Daid
Poor Jud Fry is daid
His friends all weep and wail from miles around

Miles around!

The daisies in the dell will give out a different smell
Because poor Jud is underneath the ground

Poor Jud is daid, the candle lights his head
He's layin' in a coffin made of wood

Wood

And folks are feelin' sad cause they used to treat him bad
Now they know their friend has gone for good

Good

Poor Jud is daid, a candle lights his head
He's lookin oh so pretty and so nice
He looks like he's asleep
It's a shame that he won't keep
But it's summer and we're runinng out of ice

Poor Jud... Poor Jud                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/poor+jud+is+daid_20907454.html
Oscar Hammerstein,School Song Lyrics,"
                    We work and work
From week to week
At the Royal Bangkok Academy
And English words are all we speak
At the Royal Bangkok... 
[Anna interrupts then starts them over]
From week to week
At the Royal Bangkok Academy
And English words
Are all we speak
At the Royal Bangkok Academy
If we pay attention to our teacher
And obey her every rule, 
We'll be grateful for
Those golden years
At our dear old school.
The Royal Bangkok Academy, 
Our dear old school.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/school+song_20907453.html
