song_writer,song_name,lyrics,song_link
Pinocchio,Give a Little Whistle,When you get in trouble And you don't know right from wrong Give a little whistle! Give a little whistle! When you meet temptation And the urge is very strong Give a little whistle! Give a little whistle! Not just a little squeak Pucker up and blow And if your whistle's weak Yell Jiminy Cricket Take the straight and narrow path And if you start to slide Give a little whistle! Give a little whistle! And always let your conscience be your guide Take the straight and narrow path And if you start to slide Give a little whistle! Give a little whistle! And always let your conscience be your guide And always let your conscience be your guide,http://www.disneyclips.com/lyrics/lyrics79.html
Pinocchio,Hi-Diddle-Dee-Dee,Hi-diddle-dee-dee An actor's life for me A high silk hat and a silver cane A watch of gold with a diamond chain Hi-diddle-dee-day An actor's life is gay It's great to be a celebrity An actor's life for me Hi-diddle-dee-dee An actor's life for me A wax mustache and a beaver coat A pony cart and a billy goat Hi-diddle-dee-dum An actor's life is fun You wear your hair in a pompadour You ride around in a coach and four You stop and buy out a candy store An actor's life for me!,http://www.disneyclips.com/lyrics/lyrics84.html
Pinocchio,I've Got no Strings,"[Pinocchio]: I've got no strings To hold me down To make me fret, or make me frown I had strings But now I'm free There are no strings on me Hi-ho the me-ri-o That's the only way to be I want the world to know Nothing ever worries me I've got no strings So I have fun I'm not tied up to anyone They've got strings But you can see There are no strings on me [Dutch puppet]: You have no strings Your arms is free To love me by the Zuiderzee Ya, ya, ya, if you would woo I'd bust my strings for you [French puppet]: You have no strings Couci couca Your savoir-faire is ooh-la-la I've got strings but entre nous I'd cut my strings for you [Russian puppet]: Down where the Volga flows There's a Russian rendez-vous Where me and Ivan goes But I'd rather go with you, hey! [Pinocchio]: There are no strings on me!",http://www.disneyclips.com/lyrics/lyrics30.html
Pinocchio,Little Wooden Head,Little wooden head go play your part Bring a little joy to every heart Little do you know and yet it's true That I'm mighty proud of you Little wooden feet and best of all Little wooden seat in case you fall (Oh-ho! How graceful!) My little wooden head,http://www.disneyclips.com/lyrics/lyrics78.html
Pinocchio,When You Wish Upon a Star,When you wish upon a star Makes no difference who you are Anything your heart desires Will come to you If your heart is in your dream No request is too extreme When you wish upon a star As dreamers do Like a bolt out of the blue Fate steps in and sees you through When you wish upon a star Your dreams come true,http://www.disneyclips.com/lyrics/lyrics11.html
The Princess and the Frog,Almost There,"I don't have time for dancing That's just gonna have to wait a while Ain't got time for messing around And it's not my style This old town can slow you down People taking the easy way But I know exactly where I'm going And getting closer and closer every day And I'm almost there I'm almost there People down here think I'm crazy But I don't care Trials and tribulations I've had my share There ain't nothing gonna stop me now 'Cause I'm almost there I remember Daddy told me ""Fairytales can come true You gotta make 'em happen It all depends on you"" So I work real hard each and every day Now things for sure are going my way Just doing what I do Look out, boys I'm coming through And I'm almost there I'm almost there People gonna come here From everywhere And I'm almost there I'm almost there There's been trials and tribulations You know I've had my share But I've climbed the mountain I've crossed the river And I'm almost there I'm almost there I'm almost there!",http://www.disneyclips.com/lyrics/lyricsfrog4.html
The Princess and the Frog,Dig a Little Deeper,"[Mama Odie:] Don't matter what you look like Don't matter what you wear How many rings you got on your finger We don't care (No we don't care) Don't matter where you come from Don't even matter what you are A dog, a pig, a cow, a goat Had 'em all in here (We had 'em all in here) And they all knew what they wanted What they wanted me to do I told 'em what they needed Just like I be telling you [Chorus:] You got to dig a little deeper [Mama Odie:] Find out who you are [Chorus:] You got to dig a little deeper [Mama Odie:] It really ain't that far When you find out who you are You'll find out what you need [Chorus:] Blue skies and sunshine guaranteed [Mama Odie:] You got to dig (dig) You got to dig (dig) Prince Froggy is a rich little boy You wanna be rich again That ain't gonna make you happy now Did it make you happy then? No! [Chorus:] Money ain't got no soul Money ain't got no heart [Mama Odie:] All you need is some self-control Make yourself a brand new start [Chorus:] You got to dig a little deeper [Mama Odie:] Don't have far to go [Chorus:] You got to dig a little deeper [Mama Odie:] Tell the people Mama told you so Can't tell you what you'll find Maybe love will grant you peace of mind Dig a little deeper, and you'll know Miss Froggy, might I have a word? You's a hard one, that's what I heard Your daddy was a loving man Family through and through You your daddy's daughter What he had in him you got in you [Chorus:] You got to dig a little deeper [Mama Odie:] For you, it's gonna be tough [Chorus:] You got to dig a little deeper [Mama Odie:] You ain't dug near far enough Dig down deep inside yourself You'll find out what you need [Chorus:] Blue skies and sunshine guaranteed [Mama Odie:] Open up the windows Let in the light, children [Chorus:] Blue skies and sunshine Blue skies and sunshine [Tiana:] Blue skies and sunshine [Mama Odie:] Guaranteed",http://www.disneyclips.com/lyrics/lyricsfrog8.html
The Princess and the Frog,Down in New Orleans (Prologue),The evening star is shining bright So make a wish and hold on tight There's magic in the air tonight And anything can happen,http://www.disneyclips.com/lyrics/lyricsfrog1.html
The Princess and the Frog,Down in New Orleans,"In the South Land there's a city Way down on the river Where the women are very pretty And all the men deliver They got music It's always playin' Start in the daytime, go all through the night When you hear that music playin' Hear what I'm saying, it'll make ya feel alright Grab somebody, come on down Bring your paintbrush, we're painting the town There's some sweetness going around Catch it down in New Orleans We got magic, good and bad Make ya happy, make ya real sad Get everything you want, lose what you had Down here in New Orleans Hey, partner, don't be shy Come on down here and give us a try Ya wanna do some livin' before you die Do it down in New Orleans Stately homes and mansions Of the sugar barons and the cotton kings Rich people, poor people all got dreams Dreams do come true in New Orleans",http://www.disneyclips.com/lyrics/lyricsfrog2.html
The Princess and the Frog,Down in New Orleans (Finale),"In the South Land there's a city Way down on the river Where the women are very pretty And all the men deliver They got music It's always playin' Start in the daytime, go all through the night And when you hear that music playin' Hear what I'm saying, it'll make ya feel alright Grab somebody, come on down Bring your paintbrush, we're painting the town There's some sweetness going around Dreams do come true in New Orleans",http://www.disneyclips.com/lyrics/lyricsfrog3.html
The Princess and the Frog,Friends on the Other Side,"Don't you disrespect me, little man Don't you derogate or deride You're in my world now, not your world And I got friends on the other side (He's got friends on the other side) That's an echo, gentlemen Just a little something we have here in Louisiana A little parlor trick - don't worry Sit down at my table Put your minds at ease If you relax it will enable me to do anything I please I can read your future I can change it 'round some, too I'll look deep into your heart and soul (You do have a soul, don't you, Lawrence?) Make your wildest dreams come true I got voodoo I got hoodoo I got things I ain't even tried And I got friends on the other side (He's got friends on the other side) The cards, the cards, the cards will tell The past, the present and the future as well The cards, the cards, just take three Take a little trip into your future with me Now you, young man, are from across the sea You come from two long lines of royalty (I'm a royal myself on my mother's side) Your lifestyle's high But your funds are low You need to marry a little honey whose daddy got dough Mom and dad cut you off, huh playboy? Now y'all gotta get hitched, but hitchin' ties you down You just wanna be free, hop from place to place But freedom takes green It's the green, it's the green, it's the green you need And when I looked into your future it's the green that I see On you, little man, I don't want to waste much time You been pushed 'round all your life You been pushed 'round by your mother and your sister and your brother And if you was married You'd be pushed 'round by your wife But in your future, the you I see is exactly the man you always wanted to be Shake my hand Come on boys, won't you shake a poor sinner's hand? Yes... Are you ready? (Are you ready?) Are you ready? Transformation central (Transformation central) Reformation central (Reformation central) Transmogrification central Can you feel it? You're changin' You're changin' You're changin', all right I hope you're satisfied But if you ain't Don't blame me You can blame my friends on the other side (You got what you wanted) (But you lost what you had)",http://www.disneyclips.com/lyrics/lyricsfrog5.html
The Princess and the Frog,Gonna Take You There,"We're gonna take ya down We're gonna take ya down We're gonna take ya all the way down We're gonna take ya down We're gonna take ya down We're gonna take ya all the way Goin' down the bayou Goin' down the bayou Goin' down the bayou Takin' you all the way We got the whole family There goes Mimi Cousin Boudreau Oh, grand-maman, you're light on! We all gonna pool together Down here that's how we do Me for them, and them for me We all be there for you We're gonna take ya We're gonna take ya We're gonna take ya all the way down We know where yer going and we're going with you Taking you all the way Goin' down the bayou Goin' down the bayou Goin' down the bayou Takin' you all.... Yeah, you know!",http://www.disneyclips.com/lyrics/lyricsfrog10.html
The Princess and the Frog,Ma Belle Evangeline,"Look how she lights up the sky Ma belle Evangeline So far above me yet I Know her heart belongs to only me Je t'adore, je t'aime, Evangeline You're my queen of the night So still, so bright That someone as beautiful as she Could love someone like me Love always finds a way, it's true And I love you, Evangeline Love is beautiful Love is wonderful Love is everything, do you agree? Mais oui! Look how she lights up the sky I love you, Evangeline",http://www.disneyclips.com/lyrics/lyricsfrog7.html
The Princess and the Frog,Never Knew I Needed," For the way you changed my plans For being the perfect distraction For the way you took the idea that I had Of everything that I wanted to have And made me see there was something missing For the ending of my first beginning And for the rare and unexpected friend For the way you're something that I never choose But at the same time something I don't wanna lose And never wanna be without ever again You're the best thing I never knew I needed So when you were here I had no idea You're the best thing I never knew I needed So now it's so clear I need you here always My accidental happily (ever after) The way you smile and how you comfort me (with your laughter) I must admit you were not a part of my book But now if you open it up and take a look You're the beginning and the end of every chapter You're the best thing I never knew I needed So when you were here I had no idea You're the best thing I never knew I needed So now it's so clear I need you here always Who'd knew that I'd be here So unexpectedly (so unexpectedly) Undeniably happy With you right here, right here next to me Cause you're the best thing I never knew I needed So when you were here I had no idea You're the best thing I never knew I needed So now it's so clear I need you here always Now it's so clear I need you here always",http://www.disneyclips.com/lyrics/lyricsfrog9.html
The Princess and the Frog,When We're Human,"[Louis:] If I were a human being I'd head straight for New Orleans And I'd blow this horn so hot and strong Like no one they'd ever seen Louis Armstrong, Mister Sidney Bechet All the boys gonna step aside When they hear this old ex-gator play Listen! When I'm human As I hope to be I'm gonna blow this horn till the cows come home And everyone's gonna bow down to me Thank you! Thank you! Aw, thank you! I love you too, baby! [Naveen:] When I'm myself again I want just the life I had A great big party every night That doesn't sound too bad A redhead on my left arm A brunette on my right A blonde or two to hold a candle Doesn't that seem just about right Eh, Louis? Life is short When you're done, you're done We're on this Earth to have some fun And that's the way things are When I'm human And I'm gonna be I'm gonna tear it up like I did before That's a royal guarantee [Tiana:] Your modesty becomes you And your sense of responsibility I worked hard for everything I got And that's the way it's supposed to be When I'm a human being At least I'll act like one If you do your best each and every day Good things are sure to come your way What you give is what you get My daddy said that and I'll never forget And I recommend it to you [All three:] When we're human And we're gonna be [Louis:] I'm gonna blow my horn [Naveen:] I'm gonna live the high life [Tiana:] I'm gonna do my best to take my place in the sun [Tiana &amp; Naveen:] When we're human!",http://www.disneyclips.com/lyrics/lyricsfrog6.html
Robin Hood,Love,"Love It seems like only yesterday You were just a child at play Now you're all grown up inside of me Oh, how fast those moments flee Once we watched a lazy world go by Now the days seem to fly Life is brief, but when it's gone Love goes on and on Love will live Love will last Love goes on And on and on Once we watched a lazy world go by Now the days seem to fly Life is brief, but when it's gone Love goes on and on",http://www.disneyclips.com/lyrics/lyrics27.html
Robin Hood,Not in Notthingham,Every town Has its ups and down Sometime ups Outnumber the downs But not in Nottingham I'm inclined to believe If we weren't so down We'd up and leave We'd up and fly if we had wings for flyin' Can't you see the tears we're cryin'? Can't there be some happiness for me? Not in Nottingham,http://www.disneyclips.com/lyrics/lyricsrobin.html
Robin Hood,Oo-de-lally,"Robin Hood and Little John Walkin' through the forest Laughin' back and forth At what the other'n has to say Reminiscin' this 'n' that And havin' such a good time Oo-de-lally, Oo-de-lally Golly, what a day Never ever thinkin' there was danger in the water They were drinkin', they just guzzled it down Never dreamin' that a schemin' sheriff and his posse Was a-watchin' them and gatherin' around Robin Hood and Little John Runnin' through the forest Jumpin' fences, dodgin' trees And tryin' to get away Contemplatin' nothin' But escapin' and finally makin' it Oo-de-lally, Oo-de-lally Golly, what a day Oo-de-lally, Oo-de-lally Golly, what a day",http://www.disneyclips.com/lyrics/lyrics94.html
Robin Hood,The Phony King of England,"[Little John:] Oh, the world will sing of an English King A thousand years from now And not because he passed some laws Or had that lofty brow While bonny good King Richard leads The great crusade he's on We'll all have to slave away For that good-for-nothin' John Incredible as he is inept Whenever the history books are kept They'll call him the phony king of England [Chorus:] A pox on the phony king of England! [Little John:] He sits alone on the giant throne Pretendin' he's the king A little tyke who's rather like A puppet on a string And he throws an angry tantrum If he cannot have his way And then he calls for Mom while he's suckin' his thumb You see, he doesn't want to play Too late to be known as John the First He's sure to be known as John the Worst A pox on that phony king of England! Lay that country on me, babe! While he taxes us to pieces And he robs us of our bread King Richard's crown keeps slippin' down Around that pointed head Ah! But while there is a merry man In Robin's wily pack We'll find a way to make him pay And steal our money back A minute before he knows we're there Ol' Rob'll snatch his underwear The breezy and uneasy king of England The snivellin', grovellin' Measly, weasely Blabberin', jabberin' Gibberin', jabberin' Plunderin', plottin' Wheelin', dealin' Prince John, that phony king of England Yeah!",http://www.disneyclips.com/lyrics/lyrics95.html
Sleeping Beauty,Hail to the Princess Aurora,"Joyfully now to our princess we come Bringing gifts and all good wishes too We pledge our loyalty anew Hail to the Princess Aurora All of her subjects adore her Hail to the King, hail to the Queen Hail to the Princess Aurora Health to the Princess Wealth to the Princess Long live the Princess Aurora Hail Aurora, hail Aurora Health to the Princess Wealth to the Princess Long live the Princess Aurora Hail to the King, hail to the Queen Hail to the Princess Aurora!",http://www.disneyclips.com/lyrics/lyrics87.html
Sleeping Beauty,I Wonder,"I wonder, I wonder I wonder why each little bird has a someone To sing to, sweet things to A gay little love melody? I wonder, I wonder I wonder if my heart keeps singing Will my song go winging To someone, who'll find me And bring back a love song to me?",http://www.disneyclips.com/lyrics/lyrics51.html
Sleeping Beauty,Once Upon a Dream,I know you I walked with you once upon a dream I know you The gleam in your eyes is so familiar a gleam Yet I know it's true That visions are seldom all they seem But if I know you I know what you'll do You'll love me at once The way you did once upon a dream But if I know you I know what you'll do You'll love me at once The way you did once upon a dream I know you I walked with you once upon a dream I know you The gleam in your eyes is so familiar a gleam And I know it's true That visions are seldom all they seem But if I know you I know what you'll do You'll love me at once The way you did once upon a dream,http://www.disneyclips.com/lyrics/lyrics16.html
Sleeping Beauty,One Gift,"One gift, beauty rare Gold of sunshine in her hair Lips that shame the red, red rose She'll walk with springtime wherever she goes One gift, the gift of song Melody her whole life long The nightingale's her troubadour Bringing his sweet serenade to her door",http://www.disneyclips.com/lyrics/lyrics103.html
Sleeping Beauty,The Skumps Song,"[King Hubert:] Skumps! [King Stefan:] Skumps! [King Stefan:] A toast to this night! [King Hubert:] The outlook is rosy [King Stefan:] The future is bright [Both:] Our children will marry, our kingdoms unite Skumps! Skumps! Skumps! [King Stefan:] Skumps! [King Hubert:] Skumps! [King Stefan:] A toast to the home! [King Hubert:] One grander by far than a palace in Rome [King Stefan:] Ah, let me fill up your glass That glass was all foam [Both:] Skumps! Skumps! Skumps!",http://www.disneyclips.com/lyrics/lyrics104.html
Sleeping Beauty,Sleeping Beauty,"Sleeping Beauty fair Gold of sunshine in your hair Lips that shame the red, red rose Dreaming of true love in slumber's repose One day he will come Riding out of the dawn And you'll awaken to love's first kiss Till then, Sleeping Beauty, sleep on One day you'll awaken to love's first kiss Till then, Sleeping Beauty, sleep on",http://www.disneyclips.com/lyrics/lyricssb.html
Snow White,Heigh-Ho,"We dig dig dig dig dig dig dig In our mine the whole day through To dig dig dig dig dig dig dig Is what we like to do It ain't no trick to get rich quick If you dig dig dig with a shovel or a pick In a mine! In a mine! In a mine! In a mine! Where a million diamonds shine! We dig dig dig dig dig dig dig From early morn till night We dig dig dig dig dig dig dig Up everything in sight We dig up diamonds by the score A thousand rubies, sometimes more But we don't know what we dig 'em for We dig dig dig a dig dig (Whistle) Heigh-ho, Heigh-ho, Heigh-ho Heigh-ho, Heigh-ho It's home from work we go (Whistle) Heigh-ho, Heigh-ho Heigh-ho, Heigh-ho...",http://www.disneyclips.com/lyrics/lyrics29.html
Snow White,I'm Wishing,[Snow White]: Make a wish into the well That's all you have to do And if you hear it echoing Your wish will soon come true I'm wishing (I'm wishing) For the one I love To find me (To find me) Today (Today) I'm hoping (I'm hoping) And I'm dreaming of The nice things (The nice things) He'll say (He'll say) Ha ha ha ha ha (Ha ha ha ha ha) Ha ha ha ha ha (Ha ha ha ha ha) Ha ha ha ha ha (Ha ha ha ha ha) Ha ha ha ha ha ha ha ha ha I'm wishing (I'm wishing) For the one I love To find me (To find me) Today [Prince]: Today!,http://www.disneyclips.com/lyrics/lyrics72.html
Snow White,One Song,Now that I've found you Hear what I have to say! One Song I have but one song One song Only for you One heart Tenderly beating Ever entreating Constant and true One love That has possessed me One love Thrilling me through One song My heart keeps singing Of one love Only for you,http://www.disneyclips.com/lyrics/lyrics71.html
Snow White,Someday My Prince Will Come,Someday my prince will come Someday we'll meet again And away to his castle we'll go To be happy forever I know Someday when spring is here We'll find our love anew And the birds will sing And wedding bells will ring Someday when my dreams come true,http://www.disneyclips.com/lyrics/lyrics10.html
Snow White,The Silly Song,"(Yodeling) [Happy:] I'd like to dance and tap my feet But they won't keep in rhythm You see, I washed them both today And I can't do nothing with 'em [Chorus:] Ho hum the tune is dumb The words don't mean a thing Isn't this a silly song For anyone to sing? [Bashful:] I chased a polecat up a tree Way out upon a limb And when he got the best of me I got the worst of him [Chorus:] Ho hum the tune is dumb The words don't mean a thing Isn't this a silly song For anyone to sing? (Yodeling)",http://www.disneyclips.com/lyrics/lyrics96.html
Snow White,The Washing Song,"[Doc:] Step up to the tub Tain't no disgrace Just pull up your sleeves And get 'em in place Then scoop up the water And rub it on your face And go Bluddle-uddle-um-dum Bluddle-uddle-um-dum Bluddle-uddle-um-dum Pick up the soap Now don't try to bluff Work up a lather And when ya got enough Get your hands full of water And you snort and you snuff And go Bluddle-uddle-um-dum Bluddle-uddle-um-dum Bluddle-uddle-um-dum You douse and souse Rub and ya scrub You sputter and splash All over the tub You may be cold and wet When your done But ya gotta admit It's good, clean fun So splash all ya like Tain't any trick As soon as you're through You'll feel mighty slick [Grumpy:] Bunch of old nanny goats Ya make me sick, goin' Bluddle-uddle-um-dum Bluddle-uddle-um-dum Bluddle-uddle-um-dum [Doc:] Now scrub good and hard It can't be denied That he'll look mighty cute As soon as he's dried [Dwarfs:] But it's good for the soul And it's good for the hide To go Bluddle-uddle-um-dum Bluddle-uddle-um-dum Bluddle-uddle-um-dum",http://www.disneyclips.com/lyrics/lyrics101.html
Snow White,Whistle While You Work,Just whistle while you work And cheerfully together we Can tidy up the place So hum a merry tune It won't take long when there's a song To help you set the pace And as you sweep the room Imagine that the broom Is someone that you love And soon you'll find You're dancing to the tune When hearts are high the time will fly So whistle while you work,http://www.disneyclips.com/lyrics/lyrics55.html
Snow White,With a Smile and a Song,"With a smile and a song Life is just like a bright sunny day Your cares fade away And your heart is young With a smile and a song All the world seems to waken anew Rejoicing with you As the song is sung There's no use in grumbling When raindrops come tumbling Remember, you're the one Who can fill the world with sunshine When you smile and you sing Everything is in tune and it's spring And life flows along With a smile and a song",http://www.disneyclips.com/lyrics/lyrics47.html
Coco,Everyone Knows Juanita,"Well, everyone knows Juanita Her eyes each a different color Her teeth stick out and her chin goes in And her...knuckles, they drag on the floor (Those aren't the words) (There are children present) Her hair is like a brier She stands in a bow-legged stance And if I weren't so ugly She'd possibly give me a chance",http://www.disneyclips.com/lyrics/coco-everyone-knows-juanita.html
Coco,La Llorona,"Ay, de mí Llorona Llorona de azul celeste Ay de mí Llorona Llorona de azul celeste Que aunque la vida me cueste, Llorona No dejaré de quererte No dejaré de quererte Me subí al pino más alto, Llorona A ver si te divisaba Me subí al pino más alto, Llorona A ver si te divisaba Como el pino era tierno, Llorona Al verme llorar, lloraba Como el pino era tierno, Llorona Al verme llorar, lloraba (Musical interlude) La pena y la que no es pena, Llorona Todo es pena para mí La pena y la que no es pena, Llorona Todo es pena para mí Ayer lloraba por verte, Llorona Hoy lloro porque te vi Ayer lloraba por verte, Llorona Hoy lloro porque te vi Ay de mí, Llorona, Llorona Llorona de azul celeste Ay de mí, Llorona, Llorona Llorona de azul celeste Que aunque la vida me cueste, Llorona No dejaré de quererte Que aunque la vida me cueste, Llorona No dejaré de quererte No dejaré de quererte No dejaré de quererte",http://www.disneyclips.com/lyrics/coco-la-llorona.html
Coco,Much Needed Advice,"[Spoken] 'I have to sing, I have to play. The music, it's - it's not just in me, it <i>is </i>me. When life gets me down, I play my guitar. The rest of the world may follow the rules, but I must follow my heart. Do you know that feeling, like there's a song in the air, and it's playing just for you?' [Sung] A feeling so close, you could reach out and touch it I never knew I could want something so much But it's true [Spoken] 'You must have faith, sister.' 'Oh, but padre, he will never listen.' 'He will listen to music!' [Sung] Only a song, only a song Has the power to change a heart [Spoken] 'Never underestimate the power of music.' 'But my father, he will never give his permission.' 'I am done asking permission. When you see your moment, you mustn't let it pass you by. You must seize it.' 'Senor de la Cruz, what did it take for you to seize your moment?' 'I had to have faith in my dream. No one was going to hand it to me. It was up to me to reach for that dream, grab it tight and make it come true.'",http://www.disneyclips.com/lyrics/coco-much-needed-advice.html
Coco,Proud Corazón,"Say that I'm crazy Or call me a fool But last night it seemed That I dreamed about you When I opened my mouth What came out was a song And you knew every word And we all sang along To a melody played on the strings of our souls And a rhythm that rattled us down to the bone Our love for each other will live on forever In every beat of my proud corazón Our love for each other will live on forever In every beat of my proud corazón Ay mi familia, oiga mi gente Canten a coro, let it be known Our love for each other will live on forever In every beat of my proud corazón Ay mi familia, oiga mi gente Canten a coro, let it be known Our love for each other will live on forever In every beat of my proud corazón",http://www.disneyclips.com/lyrics/coco-proud-corazon.html
Coco,Remember Me (Dúo)," Remember me Though I have to say goodbye Remember me Don't let it make you cry For even if I'm far away I hold you in my heart I sing a secret song to you each night we are apart Remember me Though I have to travel far Remember me Each time you hear a sad guitar Know that I'm with you the only way that I can be Until you're in my arms again Remember me Que nuestra canción no deje de latir Solo con tu amor yo puedo existir Recuérdame Que nuestra canción no deje de latir Solo con tu amor yo puedo existir Recuérdame Si en tu mente vivo estoy Recuérdame Mis sueños yo te doy Te llevo en mi corazón y te acompañaré Unidos en nuestra canción Contigo ahí estaré Recuérdame Si sola crees estar Recuérdame Y mi cantar te irá a abrazaru Aun en la distancia nunca vayas a olvidar Que yo contigo siempre voy Recuérdame If you close your eyes and let the music play Keep our love alive, I'll never fade away If you close your eyes and let the music play Keep our love alive, I'll never fade away If you close your eyes and let the music play Keep our love alive, I'll never fade away Remember me For I will soon be gone Remember me And let the love we have live on And know that I'm with you the only way that I can be So until you're in my arms again Remember me! Que nuestra canción no deje de latir Solo con tu amor yo puedo existir Remember me Que nuestra canción no deje de latir Solo con tu amor yo puedo existir Remember me",http://www.disneyclips.com/lyrics/coco-remember-me.html
Coco,Remember Me (Ernesto de la Cruz),"Remember me Though I have to say goodbye Remember me Don't let it make you cry For even if I'm far away I hold you in my heart I sing a secret song to you each night we are apart Remember me Though I have to travel far Remember me Each time you hear a sad guitar Know that I'm with you the only way that I can be Until you're in my arms again Remember me (Guitar interlude) Remember me (Remember me) Though I have to say goodbye Remember me (Remember me) Don't let it make you cry For even if I'm far away I hold you in my heart I sing a secret song to you each night we are apart Remember me (Remember me, remember me) Though I have to travel far Remember me (Remember me, remember me) Each time you hear a sad guitar Know that I'm with you the only way that I can be Until you're in my arms again Remember me!",http://www.disneyclips.com/lyrics/coco-remember-me-ernesto-de-la-cruz.html
Coco,Remember Me (Lullaby),Remember me Though I have to say goodbye Remember me Don't let it make you cry For even if I'm far away I hold you in my heart I sing a secret song to you each night we are apart Remember me Though I have to travel far Remember me Each time you hear a sad guitar Know that I'm with you the only way that I can be Until you're in my arms again Remember me,http://www.disneyclips.com/lyrics/coco-remember-me-lullaby.html
Coco,Remember Me (Reunion),Remember me Though I have to say goodbye Remember me Don't let it make you cry For even if I'm far away I hold you in my heart I sing a secret song to you each night we are apart Remember me Though I have to travel far Remember me Each time you hear a sad guitar Know that I'm with you the only way that I can be Until you're in my arms again Remember me,http://www.disneyclips.com/lyrics/coco-remember-me-reunion.html
Coco,The World Es Mi Familia,"Señoras y señores, buenas tardes, buenas noches Buenas tardes, buenas noches, señoritas y señores To be here with you tonight Brings me joy que allegria For this music is my language And the world es mi familia For this music is my language And the world es mi familia For this music is my language And the world es mi familia",http://www.disneyclips.com/lyrics/coco-the-world-es-mi-familia.html
Coco,Un Poco Loco,"[Miguel:] What color is the sky ¡Ay, mi amor! ¡Ay, mi amor! You tell me that it's red ¡Ay, mi amor! ¡Ay, mi amor! Where should I put my shoes ¡Ay, mi amor! ¡Ay, mi amor! You say put them on your head ¡Ay, mi amor! ¡Ay, mi amor! You make me Un poco loco Un poquititito loco The way you keep me guessing I'm nodding and I'm yessing I'll count it as a blessing That I'm only Un poco loco (Musical interlude) [Hector:] The loco that you make me It is just un poco crazy The sense that you're not making [Miguel:] The liberties you're taking [Both:] Leaves my cabeza shaking You are just Un poco loco Un poquititi-ti-ti-ti-ti-ti-ti-ti-ti-ti-ti-ti-to loco!",http://www.disneyclips.com/lyrics/coco-un-poco-loco.html
Bedknobs and Broomsticks,Eglantine," [Mr. Brown:] Let us strike a bargain You possess a gift But I can speak the jargon That will give your gift the needed lift You possess the know-how And I command the show-how Oh, how successful you could be With me Eglantine, Eglantine Oh, how you shine Your lot and my lot Have got to combine Eglantine, Eglantine Hark to the stars Destiny calls us The future is ours As the shine sells the boot And the blossoms, the fruit All you need to succeed in your plan Is the proper ally Upon whom to rely And I'm your man For I have an acumen That's nigh superhuman I sell things that nobody can So I humbly suggest You accept my behest I'm your man Eglantine, Eglantine Oh, how you shine Your lot and my lot Have got to combine Eglantine, Eglantine Hark to the stars Destiny calls us The future is ours With my expert pantomiming The proper taste in timing I'll introduce you in the manner grand I'll whet their appetite for you I'll set the scene so right for you We'll have the beggars eating out of your hand As the words sell the tune And the moonbeams, the moon All you need to succeed in your plan Is a champion rare With a flourish and a flair And I'm your man [Miss Price:] I have always had a bit of a knack for witchcraft Common spells and simple charms came naturally So when the war began I conjured up a plan To do my bit in the national emergency I enrolled in your correspondence college of witchcraft And I slaved at every lesson as it came But the spell I counted on Is the lesson that is gone It's disappeared And you're the one to blame Your suggestions are rash And your manner is brash And I've no time to waste, Mr. Brown If I am to proceed It's that book that I need Don't let me down But if you'll see me through I'll discuss it with you Though I've no taste for playing a clown If I meet with success Then I might acquiesce [Mr. Brown:] I won't let you down Eglantine, Eglantine Oh, how you shine Your lot and my lot have got to combine Eglantine, Eglantine Hark to the stars Destiny calls us The future is ours",http://www.disneyclips.com/lyrics/lyricsbedknobs5.html
Bedknobs and Broomsticks,Portobello Road," Portobello Road, Portobello Road Street where the riches of ages are stowed Anything and everything a chap can unload Is sold off the barrow in Portabello Road You'll find what you want in the Portabello Road Rare alabaster, genuine plaster A filigreed samovar owned by the tzars A pen used by Shelley, a new Botticelli The snippers that clipped old King Edward's cigars Waterford Crystals, Napoleon's pistols Society heirlooms with genuine gems Rembrants, El Grecos, Toulouse Letrec-os Painted last week on the banks of the Thames Portobello Road, Portobello Road Street where the riches of ages are stowed Anything and everything a chap can unload Is sold off the barrow in Portabello Road You'll meet all your chums in the Portobello Road Burkes Peerage, The Bride Book The Fish Monger's Guide Book A victorian novel, The Unwanted Son The History of Potting, The Yearbook of Yachting The leatherbound life of Attila the Hun Portobello Road, Portobello Road Street where the riches of ages are stowed Artifacts to glorify our regal abode Are hidden in the flotsam in Portobello Road Tokens and treasures, yesterday's pleasures Cheap imitations of heirlooms of old Dented and tarnished, scarred and unvarnished In old Portobello, they're bought and they're sold You can eat like a king here in Portobello Road Portobello Road, Portobello Road All kinds of things are happening in Portobello Road You'll feel like a ballerina when you're hopping like a toad When you kick your heels up down in Portobello Road",http://www.disneyclips.com/lyrics/lyricsbedknobs6.html
Bedknobs and Broomsticks,Substitutiary Locomotion," Treguna Mekoides Tracorum Satis Dee Substitutiary locomotion Mystic power that's far beyond the wildest notion It's a weird so feared, and yet wonderful to see Substitutiary locomotion, come to me Treguna Mekoides Tracorum Satis Dee I don't want locomotiary substitution Or remote intrasitory convolution Only one precise solution is the key Substitutiary locomotion it must be Treguna Mekoides and Tracorum Satis Dee Substitutiary locomotion Lovely substitutiary locomotion You make substitutiary mystery With Treguna Mekoides and a little help from me With Treguna Mekoides and Tracorum Satis Dee",http://www.disneyclips.com/lyrics/lyricsbedknobs2.html
