song_writer,song_name,lyrics,song_link
Irving Berlin,I Love A Piano Lyrics,"
                    [1st verse:]
As a child I went wild when a band played
How I ran to the man when his hand swayed
Clarinets were my pets, and a slide trombone I thought was simply
Divine
But today when they play I could hiss them
Ev'ry bar is a jar to my system
But there's one musical instrument that I call mine

[chorus:]
I love a piano, I love a piano
I love to hear somebody play
Upon a piano, a grand piano
It simply carries me away

I know a fine way to treat a steinway
I love to run my fingers o'er the keys, the ivories

And with the pedal I love to meddle
When padarewski comes this way
I'm so delighted if I'm invited
To hear that long haired genius play

So you can keep your fiddle and your bow
Give me a p-i-a-n-o, oh, oh
I love to stop right beside an upright
Or a high toned baby grand

[2nd verse:]
When a green tetrazine starts to warble
I grow cold as an old piece of marble
I allude to the crude little party singer who don't know when to pause
At her best I detest the soprano
But I run to the one at the piano
I always love the accomp'niment and that's because                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/i+love+a+piano_20068103.html
Irving Berlin,I Never Had A Chance Lyrics,"
                    I guess there's nothing to do
And nothing to say,
But simply go on my way
And call it a day.

I guess I'm ready to go
Right back on the shelf,
Because at last I've learned
Where you're concerned,
I've just been fooling myself.

I never had a chance,
I thought you cared for me,
But now I see I never had a chance.
I never had a chance.
Though you never told me so,
Somehow I know I never had a chance.

I knew we'd have to part,
For I could always reach your lips
But I could never reach your heart.
My dream about romance
Ended in a friendly chat.
But more than that,
I never had a chance.

I never had a chance,
I thought you cared for me,
But now I see I never had a chance.
I never had a chance.
Though you never told me so,
Somehow I know I never had a chance.

I knew we'd have to part,
For I could always reach your lips
But I could never reach your heart.
My dream about romance
Ended in a friendly chat.
But more than that,
I never had a chance.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/i+never+had+a+chance_20496785.html
Irving Berlin,I Used To Be Color Blind Lyrics,"
                    Strange
How a dreary world can suddenly change
To a world as bright as the evening star
Queer
What a difference when your vision is clear
And you see things as they really are

I used to be color-blind
But I met you and now I find
There's green in the grass
There's gold in the moon
There's blue in the skies

That semi-circle that was always hanging about
Is not a storm cloud, it's a rainbow
And you brought the colors out

Believe me it's really true
Till I met you I never knew
A setting sun could paint such beautiful skies

I never knew there were such lovely colors
And the big surprise
Is the red in your cheeks
The gold in your hair
The blue in your eyes                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/i+used+to+be+color+blind_20068121.html
Irving Berlin,I'll Share It All With You Lyrics,"
                    TOMMY:]
What is mine, dear, will be yours
When the sun shines and when it pours
Summer, Winter, Spring and Fall
Fifty-fifty in ev'rything
Haven't got much, even that much to my name
Fortune's door shut, can't get in, but just the same

My ear for music, my feet for dancing, my lips for kissing
I'll share it all with you

My sense of humor, my disposition, my rosy future
I'll share it all with you

Someday, honey, I'll have money
You know what that brings
Furs and diamond rings
And besides those things
There'll be

My ear for music, my feet for dancing, my lips for kissing
I'll share it all with you

[WINNIE:]
My head for thinking, my face for smiling, my hands for cooking
I'll share it all with you

My understanding, my loving nature, my good intentions
I'll share it all with you

I'm not twenty but there's plenty
Underneath my hat
I know where I'm at
And on top of that
There'll be

My ear for music, my feet for dancing, my lips for kissing
I'll share it all with you                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/ill+share+it+all+with+you_20237265.html
Irving Berlin,I'm A Bad Bad Man Lyrics,"
                    Frank:]
I'm honored, I'm flattered, this greeting really mattered
This welcome is grand but I'm really concerned
I like your attention, but this I have to mention
You're playing with fire and you're apt to get burned
There's a girl in Tennessee
Who's sorry she met up with me
Can't go back to Tennessee
I'm a bad, bad man
There's a girl in Omaha
But I ran faster than her pa
Can't go back to Omaha
I'm a bad, bad man
There's a girl in Wyoming and they're combing Wyoming
To find the man in white who was out with her that night
There's a girl in Arkansas
The sheriff is her brother-in-law
Can't go back to Arkansas
I'm a bad, bad man
[Girls:]
You're making too much fuss
For we don't give a tinker's cuss
We've been out, yes, each of us
With a bad, bad man
We've been chasing up and down
That other show has just left town
And the one who played the clown
Was a bad, bad man
You may love us and leave us, but the parting won't grieve us
We'll turn the other cheek when the minstrels come next week
When the show folks come to call
A girl may slip but she won't fall
We'll give some but won't give all
To a bad, bad man
[Frank:]
For years I have yearned to play towns I could return to
And ""this may be it"" from the way that you speak
I'm glad you're not frightened, the atmosphere has brightened
And now let's make plans for a wonderful week
Monday when my show is done
I'll teach you how to shoot a gun
You may find it lots of fun
With a bad, bad man
Tuesday there's no matinee
But I'll be in my tent all day
You can come around and play
With a bad, bad man
Send your mothers on Wednesday because Wednesday's old hens' day
But Thursday is sublime, I'll have lots of open time
Friday night will be the test
If Saturday you're still my guest
Sunday you can come and rest
With a bad, bad man                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/im+a+bad+bad+man_20251621.html
Irving Berlin,I'm An Indian Too Lyrics,"
                    Like the Seminole, Navajo, Kickapoo
Like those Indians
I'm an Indian too
A Sioux
A Sioux
Just like Battle Axe, Hatchet Face, Eagle Nose
Like those Indians
I'm an Indian too
A Sioux
A Sioux
Some Indian summer's day
Without a sound
I may hide away
With Big Chief Hole-in-the-Ground
And I'll have totem poles, tomahawks, pipes of peace
Which will go to prove
I'm an Indian too
A Sioux
A Sioux
With my chief in his teepee
We'll raise an Indian family
And I'll be busy night and day
Looking like a flour sack
With two papooses on my back
And three papooses on the way
Like the Chippewa, Iroquois, Omaha
Like those Indians
I'm an Indian too
A Sioux
A Sioux
Just like Rising Moon, Falling Pants, Running Nose
Like those Indians
I'm an Indian too
A Sioux
A Sioux
Some Indian summer's day
Without a care
I may run away
With Big Chief Son-of-a-Bear
And I'll wear moccasins, wampum beads, feather hats
Which will go to prove
I'm an Indian too
A Sioux
A Sioux                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/im+an+indian+too_20259672.html
Irving Berlin,I'm Putting All My Eggs In One Basket Lyrics,"
                    I've been a roaming romeo
My juliets have been many
But now my roaming days have gone
Too many irons in the fire
Is worse than not having any
I've had my share and from now on:

I'm putting all my eggs in one basket
I'm betting ev'rything I've got on you

I'm giving all my love to one baby
Heaven help me if my baby don't come through

I've got a great big amount
Saved up in my love account
Honey
And I've decided
Love divided
In two
Won't do

So
I'm putting all my eggs in one basket
I'm betting everything I've got on you

[2]
I've been a roaming juliet
My romeos have been many
But now my roaming days have gone
Too many irons in the fire
Is worse than not having any
I've had my share and from now on:

I'm putting all my eggs in one basket
I'm betting ev'rything I've got on you

I'm giving all my love to one baby
Heaven help me if my baby don't come through

I've tried to love more than one
Finding it just can't be done
Honey
There's one I lie to
When I try to
Be true
To two

So
I'm putting all my eggs in one basket
I'm betting everything I've got on you                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/im+putting+all+my+eggs+in+one+basket_20068105.html
Irving Berlin,I've Got My Love To Keep Me Warm Lyrics,"
                    The snow is snowing and the wind is blowing
But I can weather the storm!
What do I care how much it may storm?
For I've got my love to keep me warm
I can't remember a worse december
Just watch those icicles form!
Oh, what do I care if icicles form?
Oh, I've got my love to keep me warm
Off with my overcoat, off with my glove
I need no overcoat, I'm burning with love!
My heart's on fire, the flame grows higher
So I will weather the storm!
What do I care how much it may storm?
Oh, I've got my love to keep me warm
The snow is snowing, the wind is blowing
But I can weather the storm!
What do I care how much it may storm?
Oh, I've got my love to keep me warm
I can't remember a worse december
Just watch those icicles form!
What do I care if icicles form?
Oh-ho-ho, I've got my love to keep me warm
Off with my overcoat, off with my glove
I need no overcoat, I'm burning with love!
My heart's on fire, the flame grows higher
So I will weather the storm!
What do I care how much it may storm?
Oh, I've got my love to keep me warm                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/ive+got+my+love+to+keep+me+warm_20068106.html
Irving Berlin,Isn't This A Lovely Day Lyrics,"
                    The weather is fright'ning
The thunder and lightning
Seem to be having their way
But as far as I'm concerned, it's a lovely day
The turn in the weather
Will keep us together
So I can honestly say
That as far as I'm concerned, it's a lovely day
And everything's o.k.

Isn't this a lovely day
To be caught in the rain?
You were going on your way
Now you've got to remain

Just as you were going, leaving me all at sea
The clouds broke, they broke and oh!
What a break for me

I can see the sun up high
Tho' we're caught in the storm
I can see where you and i
Could be cozy and warm

Let the rain pitter patter
But it really doesn't matter
If the skies are gray
Long as I can be with you it's a lovely day                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/isnt+this+a+lovely+day_10145443.html
Irving Berlin,It Only Happens When I Dance With You Lyrics,"
                    It only happens when I dance with you
That trip to heaven till the dance is through
With no one else do the heavens seem quite so near
Why does it happen, dear, only with you?

Two cheeks together can be so divine
But only when those cheeks are yours and mine
I've danced with dozens of others the whole night through
But the thrill that comes with spring when anything can happen
That only happens with you



Two cheeks together can be so divine
But only when those cheeks are yours and mine
I've danced with dozens of others the whole night through
But the thrill that comes with spring when anything can happen
That only happens with you                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/it+only+happens+when+i+dance+with+you_20068123.html
Irving Berlin,It's A Lovely Day Today Lyrics,"
                    It's a lovely day today
So whatever you've got to do
You've got a lovely day to do it in, that's true

And I hope whatever you've got to do
Is something that can be done by two
For I'd really like to stay

It's a lovely day today
And whatever you've got to do
I'd be so happy to be doing it with you

But if you've got something that must be done
And it can only be done by one
There is nothing more to say
Except it's a lovely day for saying
It's a lovely day

[2]
It's a lovely day today
And whatever I've got to do
I've got a lovely day to do it in, that's true

But perhaps whatever I've got to do
Is something that can be done by two
If it is then you could stay

It's a lovely day today
But you're probably busy too
So I suppose there's nothing we can do

For if you've got something that must be done
And it can only be done by one
There is nothing more to say
Except it's a lovely day for saying
It's a lovely day

[3]
It's a lovely day today
If you've something that must get done
Now don't forget two heads are better than just one

And besides I'm certain if you knew me
You'd find I'm very good company
Won't you kindly let me stay?

[4]
It's a lovely day today
And whatever we've got to do
We've got a lovely day to do it in, that's true

And I know whatever we've got to do
Is something that can be done by two

I'll say it's a lovely day for saying
It's a lovely day                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/its+a+lovely+day+today_20068124.html
Irving Berlin,It's A Lovely Day Tomorrow Lyrics,"
                    It's a lovely day tomorrow,
Tomorrow is a lovely day,
Come and feast your tear-dimmed eyes on tomorrow's clear blue skies,
If today your heart is weary,
If every little thing looks gray,
Just forget your troubles and learn to say,
Tomorrow is a lovely day.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/its+a+lovely+day+tomorrow_20068125.html
Irving Berlin,Just One Way To Say I Love You Lyrics,"
                    I love you, I love you, there is no other way,
Just one way to say, I love you.
I love you, I love you, and try as I may,
That's all I can say, I love you.
Much more could be said if I thought with my head,
But I only can think with my heart.
I love you, I love you, and yearn for the day,
The day when you'll say, I love you.

Much more could be said if I thought with my head,
But I only can think with my heart.
I love you, I love you, and yearn for the day,
The day when you'll say, I love you.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/just+one+way+to+say+i+love+you_20068126.html
Irving Berlin,Lady Of The Evening Lyrics,"
                    After the gray of a long dreary day comes the evening
Peaceful and calm as a sheltering palm is the evening
Daytime has gone to rest, there in the golden west
Soon little stars will appear in the sky
Seeming to say, ""We are here, hush-a-bye""

Evening, lady of the evening
I can hear you calling me
Calling, while the shades are falling
Falling over land and sea

You can make the cares and troubles
That followed me through the day
Fold their tents just like the Arabs
And silently steal away

Evening, lady of the evening
I hear you calling me

After the sun when its day's work is done comes the evening
Then with the night comes the angels who light up the evening
There in the sky they stand, each with a torch in hand
Then one by one, little stars in the sky
Look down and say, ""We are here, hush-a-bye""                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/lady+of+the+evening_21299153.html
Irving Berlin,Lazy Lyrics,"
                    [1st verse:]
Ev'ry time
I see a puppy upon a summer's day
A puppy dog at play
My heart is filled with envy
That's because
My heart is yearning to pass the time away
Like that pup
'cause I'm all fed up
And tho' it's wrong to be
I long to be

[chorus:]
Lazy
I want to be lazy
I want to be out in the sun
With no work to be done

Under that awning
They call the sky
Stretching and yawning
And let the world go drifting by

I want to peep
Through the deep
Tangled wildwood
Counting sheep
'til I sleep
Like a child would

With a great big valise full
Of books to read where it's peaceful
While I'm
Killing time
Being lazy

[2nd verse:]
Life is short
And getting shorter with each day that goes by
And how the time does fly
Before you know, it's over
That's why I'm
In such a hurry to pack my things and fly
To a spot
Where it's nice and hot
And hear the birdies sing
While I'm being                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/lazy_20068127.html
Irving Berlin,Let Yourself Go Lyrics,"
                    As you listen to the band don't you get a bubble?
As you listen to them play don't you get a glow?
If you step out on the floor
You'll forget your trouble
If you go into your dance
You'll forget your woe
So:

Come
Get together
Let the dance floor feel your leather
Step as lightly as a feather
Let yourself go

Come
Hit the timber
Loosen up and start to limber
Can't you hear that hot marimba?
Let yourself go

Let yourself go
Relax
And let yourself go
Relax
You've got yourself tied up in a knot
The night is cold but the music's hot
So

Come
Cuddle closer
Don't you dare to answer ""no, sir""
Butcher, banker, clerk and grocer
Let yourself go                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/let+yourself+go_20068128.html
Irving Berlin,Let's Face The Music And Dance Lyrics,"
                    There may be trouble ahead
But while there's music and moonlight (moonlight and music) and love and romance
Let's face the music and dance

Before the fiddlers have fled
Before they ask us to pay the bill, and while we still have the chance
Let's face the music and dance

Soon, we'll be without the moon
Humming a different tune - and then...

There may be teardrops to shed
So (But) while there's music and moonlight (moonlight and music) and love and romance
(Let's face the music and dance, dance)
(Let's face the music - let's hear that music)
Let's face the music and dance                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/lets+face+the+music+and+dance_20244307.html
Irving Berlin,Let's Take An Old Fashioned Walk Lyrics,"
                    Let's take an old fashioned walk, I'm just bursting with talk.
What a tale could be told if we went for an old fashioned walk.
Let's take a stroll through the park, down a lane where it's dark
And a heart that's controlled, may relax on an old fashioned walk.
I know for a couple who seem to be miles apart,
There's nothing like walking and having a ""heart to heart.""
I know a girl who declined, couldn't make up her mind.
She was wrapped up and sold, coming home from an old fashioned walk.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/lets+take+an+old+fashioned+walk_20068130.html
Irving Berlin,Louisiana Purchase Lyrics,"
                    Louisiana purchase, I'll tell you what it means
It means I'd like to sell you New Orleans
Come on, come on
And you all can go to town way down in New Orleans
Louisiana salesman with nothing in his jeans
That's why I'd like to sell you New Orleans
Come on, come on
And do all the things there are to do in New Orleans
Where does that heat come from?
That rhythmic beat come from?
And that red meat come from?
New Orleans
Louisiana purchase, I told you what it means
So won't you let me sell you New Orleans?
Come on, come on
And you all can go to town way down in New Orleans                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/louisiana+purchase_20241918.html
Irving Berlin,Marie Lyrics,"
                    Marie, the dawn is breaking, marie,
We'll soon be waking to find
Your heart is aching
And tears will fall as you recall
The moon in all it's splendor
A kiss so very tender,
A words, will you surrender to me.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/marie_20068131.html
Irving Berlin,Maybe It's Because Lyrics,"
                    Maybe it's because the kiss you gave me, touched my heart and went right through.
I can't tell you why, I only know that I fell helplessly in love with you.
How I fell in love with you!
I could say you're grand and therefore I care for you so.
But there is a why and wherefore and I'd like to know.
Maybe it's because the star I wished on, made a certain wish come true.
Or it just should be that you were meant for me, and maybe I was meant for you.
Maybe it's because the song we danced to, told a story old and new.
I can't figure out just why it came about.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/maybe+its+because_20068132.html
Irving Berlin,Moonshine Lullaby Lyrics,"
                    Behind the hill
There's a busy little still
Where your pappy's workin' in the moonlight

Your lovin' pa
Isn't quite within the law
So he's hidin' there behind the hill

Bye bye, baby
Stop your yawnin'
Don't cry, baby
Day will be dawnin'

And when it does
From the mountain where he was
He'll be comin' with a jug of moonshine

So count your sheep
Mama's singin' you to sleep
With a moonshine lullaby

Dream of pappy
Very happy
With his jug of mountain rye

So count your sheep
Mama's singin' you to sleep
With a moonshine lullaby                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/moonshine+lullaby_20258926.html
Irving Berlin,My Defenses Are Down Lyrics,"
                    Frank butler:
I've had my way with so many girls
An' was lots of fun.
My scheme was to know many girls
To keep me safe from one
I find it can be done.
My defenses are down
She's broken my resistance
And I don't know where I am
I went into the fight like a lion
But I came out like a lamb.
My defenses are down
She's got me where she wants me
And I can't escape no how
I could speak to my heart when it wakened
But my heart won't listen now.
Like a toothless, clawless tiger,
Like an organ-grinder's bear,
Like a knight without his armor,
Like Samson without his hair.
My defenses are down
I might as well surrender
For the battle can't be won.
But I must confess that I like it,
So there's nothing to be done.
Yes, I must confess that I like it
Being miserable's gonna be fun

Male chorus:
His defenses are down
She's broken my resistance
And he's in an awful jam.

Frank butler:
I went into the fight like a lion

Male chorus:
But you came out like a lamb.

Frank butler:
My defenses are down

Male chorus:
She's got you where she wants you
And you can't escape no how

Frank butler:
I could speak to my heart when it wakened

Male chorus:
But my heart won't listen now.

Frank butler:
Like a toothless, clawless tiger,
Like an organ-grinder's bear,
Male chorus:
Like a knight without his armor,

Frank butler:
Like Samson without his hair.
My defenses are down

Frank butler and male chorus:
I might as well surrender
For the battle can't be won.

Frank butler:
But I must confess that I like it,
So there's nothing to be done.

Frank butler and male chorus:
Yes, I must confess that I like it
Being miserable's gonna be fun                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/my+defenses+are+down_20267148.html
Irving Berlin,No Strings Lyrics,"
                    I wake up every morning with a smile on my face
Everything in it's place as it should be
I start out every morning just as free as the breeze
My cares upon the shelf
Because I find myself with

No strings and no connections
No ties to my affections
I'm fancy free and free for anything fancy

No dates that can't be broken
No words that can't be spoken
Especially when I am feeling romancy

Like a robin upon a tree
Like a sailor that goes to sea
Like an unwritten melody
I'm free, that's me

So

Bring on the big attraction
My decks are cleared for action
I'm fancy free and free for anything fancy                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/no+strings_10145454.html
Irving Berlin,Now It Can Be Told Lyrics,"
                    All the world's great lovers have been glorified
History placed them in a romantic set
In between book covers they are side by side
But the real thing hasn't been written yet

Now it can be told
Told in all it's glory
Now that we have met
The world may know the sentimental story

The greatest romance they ever knew
Is waiting to
Unfold

Now it can be told
As an inspiration
Every other tale
Of boy meets girl is just an imitation

The great love story
Has never been told before
But now
Now it can be told                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/now+it+can+be+told_20068107.html
Irving Berlin,Oh How That German Could Love! Lyrics,"
                    [1st verse:]
Once I got stuck on a sweet little German
And oh what a German was she
The best that was walking, well what's the use talking
Was just made to order for me
So lovely, and witty, more yet she was pretty
You don't know until you have tried
She had such a figure, it couldn't be bigger
And there was some more yet beside

[chorus:]
Oh how that German could love
With a feeling that came from the heart
She called me her honey, her angel, her money
She pushed ev'ry word out so smart
She spoke like a speaker, and oh what a speech
Like no other speaker could speak
Ach my what a German when she kissed her Herman
It stayed on my cheek for a week

[2nd verse:]
This girl could squeeze, and it never would hurt
For that lady knew just how to squeeze
Her loving was killing, more yet she was willing
You never would have to say please
I just couldn't stop her, for dinner and supper
Some kisses and hugs was the food
When she wasn't nice it was more better twice
When she's bad she was better than good

[2nd chorus]
Oh how that German could love
With a sweetness that's sweeter than sweet
Just say what you please, you would hug and you'd squeeze
Just the shoes that she wore on her feet
Her smile was like money that somebody owed you
That somebody wanted to give
When you felt like dying and she started sighing
Ach my it was worthwhile to live

[3rd verse:]
Sometimes we'd love for a week at a time
And it only would seem like a day
How well I remember, one night in December
I felt like the middle of May
I'll bet all I'm worth that when she came on earth
All the angels went out on parade
No other one turned up, I think that they burned up
The pattern from which she was made

[3rd chorus:]
Oh how that German could love
With a love like you see in a play
When she said, ""My dear,"" it would ring in my ear
For a year, and a week and a day
Her no was like yes, and her yes was like no
It was something like yes, it was, well
When we got together ach donner und vetter
'Twas love with a capital ""L""                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/oh+how+that+german+could+love_20213002.html
Irving Berlin,"Oh, How I Hate To Get Up In The Morning Lyrics","
                    I've been a soldier quite a while
And I would like to state
The life is simply wonderful
The Army food is great
I sleep with ninety-seven others in a wooden hut
I love them all
They all love me
It's very lovely but

Oh! How I hate to get up in the morning
Oh! How I'd love to remain in bed

For the hardest blow of all
Is to hear the bugler call
Ya gotta get up
Ya gotta get up
Ya gotta get up this morning

Someday I'm going to murder the bugler
Someday they're going to find him dead

I'll amputate his reveille
And step upon it heavily
And spend the rest of my life in bed

[alternate lines in 2nd chorus:]
And then I'll get that other pup
The guy who wakes the bugler up                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/oh+how+i+hate+to+get+up+in+the+morning_20212996.html
Irving Berlin,Outside Of That I Love You Lyrics,"
                    What makes you think I'm crazy about you?
What makes you think I can't do without you?
I've looked you over carefully
And if I never see you again, it's soon enough for me
I hate the ground you walk upon
I hate the phone you talk upon
I hate 'most ev'rything that you do
I hate that funny little mouth you drink with
That peanut on your shoulders that you think with
I hate the rouge upon your lips
The polish on your finger tips
I hate your eyes of heavenly blue
I hate the way you sigh, honest I do
Outside of that, I love you

[Female version:]
I hate the way you comb your hair
I hate the flashy clothes you wear
I hate the patent shine on your shoe
I hate the closet that you keep your clothes in
I hate the handkerchief you blow your nose in
I hate the smell of your cigar
The way you lean against a bar
I hate the jokes you tell that are blue
I hate that fancy tie, honest I do
Outside of that, I love you                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/outside+of+that+i+love+you_20313525.html
Irving Berlin,Overture Lyrics,"
                    [On a late night in the spring of 1827 
The city of Vienna is experiencing the largest lightning storm in its long history. 
Within a large disheveled room, 
Ludwig Von Beethoven is slumped over his piano 
And on the piano sits the just completed manuscript for his tenth symphony. 
It is his final, and he is certain, his greatest work.]

Since the time when ra and isis
Raised the sphinx out of the sand
And apollo dreamed athena
And men began to understand

That when darkness folds on darkness
In the restless tides of night
And lightning raises shadows
And for moments gives them life

It's been said by those who ponder
That it surely is a sign
That a life touched by the stars
Is now running out of time

And that somewhere in that darkness
In the heart of that great storm
The world returns a soul
That the gods caused to be born

And this was such a storm
The kind one rarely sees in life
For in a room now filled with shadows
The great Beethoven was spending

His last night

[From the shadows a beautiful spirit, fate, 
And her deformed dwarf son, twist, 
Emerge to inform Beethoven of what he has already deeply suspected, 
That this is to be his last night on earth. 
They are accompanied by numerous spirits and ghosts from his past.]                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/overture_21301103.html
Irving Berlin,Pack Up Your Sins And Go To The Devil Lyrics,"
                    Oh, I got a message from below
'Twas from a man I used to know
About a year or so ago, before he departed
He is just as happy as can be

I'll tell you what he said to me
He said, ""If ever you get heavy-hearted
Pack up your sins and go to the devil in Hades
You'll meet the finest of gentlemen and the finest of ladies
They'd rather be down below than up above

Hades is full of thousands of Joneses and Browns
O'Hoolihans, Cohens, and Bradys
You'll hear a heavenly tune that went to the devil
Because the jazz bands they started pickin' it
Then put a trick in it, a jazzy kick in it

They've got a couple of old reformers in heaven
Making them go to bed at eleven
Pack up your sins and go to the Devil
And you'll never have to go to bed at all

If you care to dwell where the weather is hot
H-E-double-L is a wonderful spot
If you need a rest and you're all out of sorts
Hades is the best of the winter resorts

Paradise doesn't compare: all the nice people are there
They come there from everywhere
Just to revel with Mister Devil
Nothing on his mind but a couple of horns

Satan is waitin' with his jazz band
And his band came from Alabam' with a melody hot
No one gives a damn if it's music or not
Satan's melody makes you want to dance forever
And you never have to go to bed at all                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/pack+up+your+sins+and+go+to+the+devil_21300179.html
Irving Berlin,Play A Simple Melody Lyrics,"
                    Part 1: (speak unless * is there
Wont play a simple melody
Just like my mother sang to me
*she sang she sang to mee* (smooth)
One with good old fanioned harmony
Why don't you play a simple melody
*a simple melody a simple melo-* (smooth)
(Now go straight into singing 2)

Part 2:
Won't you Play A Simple Melody
Like my mother sang to me?
One with good old fashioned harmony
Play A Simple Melody

Part 3:
Musical demon, set your honey a'dreamin'
Won't you play me some rag?
Just change that classical nag
To some sweet beautiful drag

If you will play from a copy of a tune that is choppy
You'll get all my applause
And that is simply because
I want to listen to rag

Part 4:
My heart is palpitatin'
From all this syncopation
When I hear a ba-_nd
And when I'm with my honey
My feet start actin' funny
When I hear a band
It's really not surprisin'
My temp'rature keeps risin'
When I hear a ba-_nd
So pardon all my swoonin'
My crazy way of croonin'
When I hear a ba-_nd                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/play+a+simple+melody_20068134.html
Irving Berlin,Puttin' On The Ritz Lyrics,"
                    Have you seen the well-to-do
Upon Lennox Avenue
On that famous thoroughfare
With their noses in the air

High hats and narrow collars
White spats and fifteen dollars
Spending every dime
For a wonderful time

If you're blue
And you don't know where to go to
Why don't you go where Harlem sits
Puttin' on the Ritz
Spangled Gowns upon the bevy of
High browns from down the levy
All misfits
Puttin' on the Ritz

That's where each and every lulu-belle goes
Every Thursday evening with her swell beaus
Rubbin' elbows

Come with me and we'll attend their jubilee
And see them spend
Their last two bits
Puttin' on the Ritz

------ short instrumental break ------

(Boys, look at that man puttin' on that Ritz)
(You look at him, I can't)

If you're blue
And you don't know where to go to
Why don't you go where Harlem flits
Puttin' on the Ritz
Spangled Gowns upon the bevy of
High browns from down the levy
All misfits
Puttin' on that certain Ritz

That's where each and every lulu-belle goes
Every Thursday evening with her swell beaus
Rubbin' elbows

Come with me and we'll attend their jubilee
And see them spend
Their last two bits
Puttin' on the Ritz

------ piano solo ------

Come with me and we'll attend their jubilee
And see them spend
Their last two bits
Puttin' on the Ritz                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/puttin+on+the+ritz_20068108.html
Irving Berlin,Reaching For The Moon Lyrics,"
                    The moon and you appear to be
So near and yet so far from me
And here am I on a night in june
Reaching for the moon and you,

I wonder if we'll ever meet
My song of love is incomplete
I'm just the words, looking for the tune
Reaching for the moon and you.

I'm just the words, looking for the tune
Reaching for the moon and you.                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/reaching+for+the+moon_20068135.html
Irving Berlin,Remember Lyrics,"
                    One little kiss, a moment of bliss, then hours of deep regret
One little smile, and after a while, a longing to forget
One little heartache left as a token
One little plaything carelessly broken

Remember the night
The night you said, ""i love you""
Remember?

Remember you vowed
By all the stars above you
Remember?

Remember we found a lonely spot
And after I learned to care a lot

You promised that you'd forget me not
But you forgot
To remember

[2]
Into my dreams you wandered it seems, and then there came a day
You loved me too, my dreams had come true, and all the world was
May
But soon the maytime turned to december
You had forgotten, do you remember?                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/remember_20068136.html
Irving Berlin,Russian Lullaby Lyrics,"
                    Where the dreamy volga flows
There's a lonely russian rose
Gazing tenderly
Down upon her knee
Where a baby's brown eyes glisten
Listen

Ev'ry night you'll hear her croon
A russian lullaby

Just a little plaintive tune
When baby starts to cry

Rock-a-bye my baby
Somewhere there may be

A land that's free for you and me
And a russian lullaby                ",https://www.lyricsfreak.com/i/irving+berlin/ + /i/irving+berlin/russian+lullaby_20068137.html
